date,Industry,Occupation,Both
1994-02-01,0.35463279514060414,0.3804102351453556,0.22296410602168368
1994-03-01,0.3991885878543806,0.423291322376435,0.2598225897012907
1994-04-01,0.43452775993293746,0.45273584509118114,0.29789925159974456
1994-05-01,0.3987092981293589,0.4340023472317156,0.2880424532629973
1994-06-01,0.42112096243428604,0.43901785488103096,0.28310589738911124
1994-07-01,0.4120363384268719,0.43989416535133513,0.2867852457237162
1994-08-01,0.41459600122105406,0.4245033329374788,0.2906714465776485
1994-09-01,0.4921263933936672,0.5298223233904481,0.3719373392616358
1994-10-01,0.3938688639724664,0.40356361192360735,0.26049225993380226
1994-11-01,0.40417563629548653,0.4366588722056494,0.28005826276933365
1994-12-01,0.43182925517032344,0.40045212036495437,0.2764349340167332
1995-01-01,0.40603530829554324,0.4467611571815062,0.26903101340113034
1995-02-01,0.4519013347245519,0.4334003970262468,0.2841822477967362
1995-03-01,0.4389223981542755,0.4434017448517022,0.3066274598284803
1995-04-01,0.40518067049537,0.43062281761921034,0.2604776663316359
1995-05-01,0.4441661278978811,0.45278239977914936,0.3049839171890296
1995-07-01,0.8762749135385526,1.0,0.8762749135385526
1995-08-01,0.8077771095889342,0.800255453473748,0.6791720293113328
1995-10-01,0.4514169004900655,0.42551970075255835,0.28611118885419323
1995-11-01,0.4440212454067002,0.4543207468205038,0.2838597384849287
1995-12-01,0.40529290487493114,0.37980375998860133,0.2563428931182559
1996-01-01,0.4606072419543873,0.4904779249664924,0.33511568594453384
1996-02-01,0.4353456260230826,0.48081968913484424,0.31089271599680124
1996-03-01,0.4199540146004812,0.4241367920822602,0.28665368352334836
1996-04-01,0.43212425734794213,0.4767108290598025,0.3014784684254487
1996-05-01,0.4364782742091087,0.4730470997872911,0.314273084957188
1996-06-01,0.4534358369414945,0.47551507856725356,0.3157698802471994
1996-07-01,0.44640435959365976,0.4332687420850732,0.29224213911293173
1996-08-01,0.4492934855549017,0.5059525770149126,0.3186725095018416
1996-09-01,0.5000425767675762,0.5124967490153024,0.3592618028000027
1996-10-01,0.46816149351868996,0.47136475307177345,0.33888314629288135
1996-11-01,0.4714648675993224,0.4642728196263344,0.3183448929021659
1996-12-01,0.4217691858719843,0.43404364428392384,0.2763308988610074
1997-01-01,0.44702346600423265,0.4705304896014055,0.30330699233307595
1997-02-01,0.3881154350588648,0.4332206504334628,0.2639601009650711
1997-03-01,0.4377529079326432,0.44637637260699004,0.2898916914606962
1997-04-01,0.4214238850009426,0.40898774156970563,0.25303567224512047
1997-05-01,0.46635571830249983,0.4978666943308282,0.34960091179666225
1997-06-01,0.42962895519245015,0.4483405339904706,0.29000931595247526
1997-07-01,0.432232887305897,0.4313417764984912,0.30071851906624325
1997-08-01,0.44513179352989035,0.47974308835880913,0.32744942727614595
1997-09-01,0.4310908647982969,0.46366510493582785,0.3111935983181618
1997-10-01,0.47344675009722287,0.49442399234755147,0.32484551100092585
1997-11-01,0.4428154035908933,0.4819730633847155,0.3240261068609729
1997-12-01,0.39374385327132533,0.43819076759748227,0.2701838639274256
1998-01-01,0.44454390403421973,0.463926131953197,0.3102629646887795
1998-02-01,0.4121220212817772,0.4380777314114877,0.29748128283693204
1998-03-01,0.38261511999980563,0.4000488275507351,0.24849226102226385
1998-04-01,0.4360828748472248,0.4633364323102385,0.30843848243544447
1998-05-01,0.47003338351679014,0.43545388860318607,0.2953868043658396
1998-06-01,0.42661841681803325,0.4731346162091851,0.3033646127558102
1998-07-01,0.4304496260714084,0.4581760413648192,0.30708549513159505
1998-08-01,0.45805214812097506,0.4716571593116577,0.32021906131941785
1998-09-01,0.4463973283095196,0.44385495325131635,0.33414982622075734
1998-10-01,0.4858397026937232,0.4739047927988823,0.34282700354601664
1998-11-01,0.4461301181289296,0.48683639749155166,0.3314804811770624
1998-12-01,0.409267361891474,0.4438193657504539,0.2939628278623472
1999-01-01,0.466432843800281,0.47491609549453684,0.3218611138319187
1999-02-01,0.38706228545715665,0.42534069893572896,0.26904520240761504
1999-03-01,0.423974024000956,0.39531248208534103,0.26004230599646666
1999-04-01,0.378259284192834,0.43042427071240213,0.25355279321980256
1999-05-01,0.4400961596712493,0.4352733551530733,0.30481498368749055
1999-06-01,0.4604582024431134,0.43776059610722196,0.2879961245241973
1999-07-01,0.46572054757464815,0.4594462272960089,0.32378622751285224
1999-08-01,0.4431556656180122,0.44653995279140507,0.3041437418421185
1999-09-01,0.4647260572547858,0.5009199499770921,0.3592849738504483
1999-10-01,0.43604170668937664,0.46361223190228096,0.3087789757072246
1999-11-01,0.44327539391336185,0.4548151720688839,0.3034660529297459
1999-12-01,0.3897936755841077,0.41860036913842447,0.26777576928838787
2000-01-01,0.4454232499042822,0.4337775526841048,0.2950187815705952
2000-02-01,0.4294090104665511,0.4079286308519705,0.2745616716981937
2000-03-01,0.4428930887261232,0.46226475408586104,0.3170434373889363
2000-04-01,0.42636096114479716,0.4456033264291529,0.2766733237437949
2000-05-01,0.4549258474287635,0.4489534564136471,0.29993714165248325
2000-06-01,0.45076804827103817,0.46130663786680715,0.3079917026696511
2000-07-01,0.45765075786648685,0.4795831545396334,0.3204498833902722
2000-08-01,0.4236621477408417,0.435813212943088,0.28025248598019986
2000-09-01,0.4357552366735266,0.4666948225718368,0.30497191856565287
2000-10-01,0.42277183685887304,0.4798177749751603,0.30904141207011704
2000-11-01,0.43170263769169614,0.4330499583858259,0.30164911370240444
2000-12-01,0.410933430977639,0.4094768088871812,0.27307606377214216
2001-01-01,0.37798271249520143,0.43632456848114864,0.25275739068446096
2001-02-01,0.437670035588106,0.4234094214505185,0.27548042530860495
2001-03-01,0.4432485709335647,0.44783564000718473,0.31308636274869683
2001-04-01,0.4240257430663164,0.4666198176001712,0.28940066151442967
2001-05-01,0.4311070188491157,0.47754102909501317,0.30481048424483637
2001-06-01,0.4397412751069856,0.4366659146150456,0.3010946469019817
2001-07-01,0.3820772129888088,0.40924381231213725,0.24158316521860154
2001-08-01,0.4045718101276322,0.41542932005123206,0.28140893933382977
2001-09-01,0.4438367733810587,0.4657829343322118,0.3257446569207264
