date,Industry,Occupation,Both
1994-02-01,0.48744954310773914,0.5394973641322565,0.3755793433079194
1994-03-01,0.526749602240802,0.5710743841542534,0.42072717276726973
1994-04-01,0.5625169663449529,0.6081969692960835,0.4523439358019953
1994-05-01,0.5005476189448328,0.531402703178365,0.37749258300376626
1994-06-01,0.5582555417387933,0.6024604551952804,0.44178865697355635
1994-07-01,0.5222589481039577,0.5942439877742831,0.41351379515710124
1994-08-01,0.5388065246129627,0.5508896726976128,0.39728761721765016
1994-09-01,0.5713674920428032,0.6169862232930368,0.4492708646040467
1994-10-01,0.5044552912204792,0.5540840696942549,0.39387920073187693
1994-11-01,0.5655917768203468,0.5763373899384674,0.4188889122491423
1994-12-01,0.5604272212819232,0.5538260587814272,0.40922203104679444
1995-01-01,0.5422446124225401,0.5641944136510108,0.425863971126247
1995-02-01,0.5571663480828115,0.5684464801074098,0.42813869151100764
1995-03-01,0.5355821167684206,0.5442617061511774,0.39424721539765956
1995-04-01,0.5720140032438997,0.5774443186724011,0.4313554132008626
1995-05-01,0.5718198886731763,0.5586695110776415,0.4260672813660952
1995-07-01,1.0,1.0,1.0
1995-08-01,0.9166173213232393,0.940045928546317,0.8623427960779203
1995-10-01,0.5723196399437516,0.5634910322692313,0.4318145247061099
1995-11-01,0.5507424651069103,0.5648805252982474,0.38452553811425383
1995-12-01,0.526743747643774,0.5425960152856758,0.4004100576130204
1996-01-01,0.5323695737665639,0.6526127874505164,0.4547546043430895
1996-02-01,0.579034084227771,0.630903976267073,0.472402830908808
1996-03-01,0.5046073510913335,0.5653757203507643,0.40006397428798024
1996-04-01,0.567642005728018,0.5887489002277836,0.4443655842247851
1996-05-01,0.577672978139557,0.6019579612473721,0.4472313808288585
1996-06-01,0.5350856671549562,0.5711219681883257,0.43294108161539213
1996-07-01,0.5661736698133614,0.5763675185280628,0.41121636434751474
1996-08-01,0.5936236513379601,0.6646867557367094,0.498888877351082
1996-09-01,0.5800449241004539,0.5876378062093931,0.4508211493629895
1996-10-01,0.5803948308474159,0.632483157363821,0.47788414602496015
1996-11-01,0.6000623472053341,0.5829868810911221,0.4632116093250199
1996-12-01,0.5304791480672901,0.5263172139213523,0.3757265874651646
1997-01-01,0.601113575841634,0.6193858296244096,0.48416482964909374
1997-02-01,0.5546288999758107,0.5859546035050538,0.4363847384204
1997-03-01,0.5565309975545731,0.5456334984360915,0.4109041379067421
1997-04-01,0.5300856400261124,0.559843535284474,0.414285055638877
1997-05-01,0.6086225303762971,0.5843790472903754,0.4672869472459493
1997-06-01,0.5834606454725302,0.567679328583227,0.4184387471415958
1997-07-01,0.5713470044858022,0.5738442212698226,0.46120955626856347
1997-08-01,0.5497654639954446,0.5979990272175668,0.46078849901464136
1997-09-01,0.5388253222890577,0.5982634467754052,0.44012065916760906
1997-10-01,0.590355300254044,0.6284645452460421,0.47204470936515563
1997-11-01,0.5886263938821344,0.6429505212467092,0.4877724501964483
1997-12-01,0.5353108117870983,0.5511389448518175,0.4123486219376218
1998-01-01,0.5554069834997298,0.6169059275150985,0.4450370888576129
1998-02-01,0.5585228631872864,0.553350744215509,0.4157993746470286
